outcome,outcome_clean,temp1,melting_temp2,annealing_temp2,extension_temp2,cycles2,temp3,band_size,dna_amt,t1(sec),melting_t2(sec),annealing_t3(sec),extension_t4(sec),t5(sec),Tm_p1_p3orig,Tm_p2_p3orig,Tm_p1_p3,Tm_p2_p3,Tm_p1_BSU,Tm_p2_BSU,Tm_dif_IDT,HPin_Tm_Max,Heterodimer_tm,Homodimer_maxTm,GC_ClampMin,GC_ClampMax,MaxTm_IDT,MinTm_IDT,MaxGC,MinGC,MaxPlen,MinPlen,TotPrimer
1,1,95,95,55,72,35,72,118,887.25,180,30,30,30,420,54.89636575,54.88753071,59.7324895,60.42715261,61.14198809,62.87349796,0.393044546,36.15232059,0,0,32,36,59.31202701,58.91898247,61.11111111,50,22,18,20
1,1,95,95,55,72,35,72,92,837.7,180,30,30,30,420,52.80833055,51.36494569,57.77016915,56.88290946,59.57675171,60.60297362,1.628850837,41.88333942,1.170654966,15.70480799,27,30,57.54761959,55.91876875,57.89473684,38.46153846,26,19,20
1,1,95,95,55,72,35,72,92,937.95,180,30,30,30,420,52.80833055,51.36494569,57.77016915,56.88290946,59.57675171,60.60297362,1.628850837,41.88333942,1.170654966,15.70480799,27,30,57.54761959,55.91876875,57.89473684,38.46153846,26,19,20
1,1,95,95,55,72,35,72,92,887.25,180,30,30,30,420,52.80833055,51.36494569,57.77016915,56.88290946,59.57675171,60.60297362,1.628850837,41.88333942,1.170654966,15.70480799,27,30,57.54761959,55.91876875,57.89473684,38.46153846,26,19,20
0,0,95,95,55,72,35,72,123,19.7,180,30,30,30,420,49.29684947,54.56443701,53.63877805,59.67277795,55.80332833,60.64633022,5.368840392,50.37725814,0,5.438432984,21,38,59.18918476,53.82034437,47.61904762,38.0952381,21,21,20
0,0,95,95,55,72,35,72,123,4.59,180,30,30,30,420,49.29684947,54.56443701,53.63877805,59.67277795,55.80332833,60.64633022,5.368840392,50.37725814,0,5.438432984,21,38,59.18918476,53.82034437,47.61904762,38.0952381,21,21,20
0,0,95,95,55,72,35,72,123,4.8,180,30,30,30,420,49.29684947,54.56443701,53.63877805,59.67277795,55.80332833,60.64633022,5.368840392,50.37725814,0,5.438432984,21,38,59.18918476,53.82034437,47.61904762,38.0952381,21,21,20
0,0,95,95,55,72,35,72,184,4.8,180,30,30,30,420,57.35263293,50.61273635,63.46729127,55.38914316,66.69594652,57.6063799,7.43083666,48.16368579,0,6.887425979,34,42,62.1676541,54.73681744,56.52173913,52.63157895,23,19,20
0,0,95,95,55,72,35,72,184,4.59,180,30,30,30,420,57.35263293,50.61273635,63.46729127,55.38914316,66.69594652,57.6063799,7.43083666,48.16368579,0,6.887425979,34,42,62.1676541,54.73681744,56.52173913,52.63157895,23,19,20
0,0,95,95,55,72,35,72,184,19.7,180,30,30,30,420,57.35263293,50.61273635,63.46729127,55.38914316,66.69594652,57.6063799,7.43083666,48.16368579,0,6.887425979,34,42,62.1676541,54.73681744,56.52173913,52.63157895,23,19,20
1,1,95,95,55,72,35,72,152,3.06,180,30,30,30,420,58.26533472,58.43621169,63.73745718,63.92871312,67.28559027,66.85739977,0.191510238,50.92718474,0,22.8305545,35,38,62.64591111,62.45440087,54.16666667,54.16666667,24,24,20
1,1,95,95,55,72,35,72,152,39.4,180,30,30,30,420,58.26533472,58.43621169,63.73745718,63.92871312,67.28559027,66.85739977,0.191510238,50.92718474,0,22.8305545,35,38,62.64591111,62.45440087,54.16666667,54.16666667,24,24,20
1,1,95,95,55,72,35,72,152,3.2,180,30,30,30,420,58.26533472,58.43621169,63.73745718,63.92871312,67.28559027,66.85739977,0.191510238,50.92718474,0,22.8305545,35,38,62.64591111,62.45440087,54.16666667,54.16666667,24,24,20
1,1,95,95,55,72,35,72,194,7.65,180,30,30,30,420,52.06380987,50.61273635,57.17766988,55.38914316,59.42657903,57.6063799,1.90539851,0,0,0,33,42,56.64221595,54.73681744,52.63157895,50,20,19,20
0,0,95,95,55,72,35,72,194,98.5,180,30,30,30,420,52.06380987,50.61273635,57.17766988,55.38914316,59.42657903,57.6063799,1.90539851,0,0,0,33,42,56.64221595,54.73681744,52.63157895,50,20,19,20
0,0,95,95,55,72,35,72,194,8,180,30,30,30,420,52.06380987,50.61273635,57.17766988,55.38914316,59.42657903,57.6063799,1.90539851,0,0,0,33,42,56.64221595,54.73681744,52.63157895,50,20,19,20
0,0,95,95,55,72,35,72,438,98.5,180,30,30,30,420,56.68350218,50.61273635,62.03838759,55.38914316,63.56166285,57.6063799,5.826740741,56.25132402,0,14.41673818,36,42,60.56355818,54.73681744,63.15789474,52.63157895,19,19,20
1,1,95,95,55,72,35,72,438,8,180,30,30,30,420,56.68350218,50.61273635,62.03838759,55.38914316,63.56166285,57.6063799,5.826740741,56.25132402,0,14.41673818,36,42,60.56355818,54.73681744,63.15789474,52.63157895,19,19,20
1,1,95,95,55,72,35,72,438,7.65,180,30,30,30,420,56.68350218,50.61273635,62.03838759,55.38914316,63.56166285,57.6063799,5.826740741,56.25132402,0,14.41673818,36,42,60.56355818,54.73681744,63.15789474,52.63157895,19,19,20
1,1,95,95,55,72,35,72,152,3.06,180,30,30,30,420,58.26533472,58.43621169,63.73745718,63.92871312,67.28559027,66.85739977,0.191510238,50.92718474,0,22.8305545,35,38,62.64591111,62.45440087,54.16666667,54.16666667,24,24,20
1,1,95,95,55,72,35,72,152,3.2,180,30,30,30,420,58.26533472,58.43621169,63.73745718,63.92871312,67.28559027,66.85739977,0.191510238,50.92718474,0,22.8305545,35,38,62.64591111,62.45440087,54.16666667,54.16666667,24,24,20
1,1,95,95,55,72,35,72,152,39.4,180,30,30,30,420,58.26533472,58.43621169,63.73745718,63.92871312,67.28559027,66.85739977,0.191510238,50.92718474,0,22.8305545,35,38,62.64591111,62.45440087,54.16666667,54.16666667,24,24,20
0,0,95,95,55,72,35,72,278,7.65,180,30,30,30,420,58.18069509,50.61273635,63.84317786,55.38914316,65.15020012,57.6063799,7.844987078,45.79889371,15.21623792,0,35,42,62.58180452,54.73681744,54.16666667,52.63157895,24,19,20
0,0,95,95,55,72,35,72,278,8,180,30,30,30,420,58.18069509,50.61273635,63.84317786,55.38914316,65.15020012,57.6063799,7.844987078,45.79889371,15.21623792,0,35,42,62.58180452,54.73681744,54.16666667,52.63157895,24,19,20
0,0,95,95,55,72,35,72,278,98.5,180,30,30,30,420,58.18069509,50.61273635,63.84317786,55.38914316,65.15020012,57.6063799,7.844987078,45.79889371,15.21623792,0,35,42,62.58180452,54.73681744,54.16666667,52.63157895,24,19,20
0,0,95,95,55,72,35,72,152,9.74,180,30,30,30,420,58.26533472,58.43621169,63.73745718,63.92871312,67.28559027,66.85739977,0.191510238,50.92718474,0,22.8305545,35,38,62.64591111,62.45440087,54.16666667,54.16666667,24,24,20
0,0,95,95,55,72,35,72,152,2.22,180,30,30,30,420,58.26533472,58.43621169,63.73745718,63.92871312,67.28559027,66.85739977,0.191510238,50.92718474,0,22.8305545,35,38,62.64591111,62.45440087,54.16666667,54.16666667,24,24,20
1,1,95,95,55,72,35,72,152,57.8,180,30,30,30,420,58.26533472,58.43621169,63.73745718,63.92871312,67.28559027,66.85739977,0.191510238,50.92718474,0,22.8305545,35,38,62.64591111,62.45440087,54.16666667,54.16666667,24,24,20
0,0,95,95,55,72,35,72,152,2.24,180,30,30,30,420,58.26533472,58.43621169,63.73745718,63.92871312,67.28559027,66.85739977,0.191510238,50.92718474,0,22.8305545,35,38,62.64591111,62.45440087,54.16666667,54.16666667,24,24,20
1,1,95,95,55,72,35,72,152,50.4,180,30,30,30,420,58.26533472,58.43621169,63.73745718,63.92871312,67.28559027,66.85739977,0.191510238,50.92718474,0,22.8305545,35,38,62.64591111,62.45440087,54.16666667,54.16666667,24,24,20
1,1,95,95,55,72,35,72,194,11.2,180,30,30,30,420,52.06380987,50.61273635,57.17766988,55.38914316,59.42657903,57.6063799,1.90539851,0,0,0,33,42,56.64221595,54.73681744,52.63157895,50,20,19,20
1,1,95,95,55,72,35,72,194,252,180,30,30,30,420,52.06380987,50.61273635,57.17766988,55.38914316,59.42657903,57.6063799,1.90539851,0,0,0,33,42,56.64221595,54.73681744,52.63157895,50,20,19,20
1,1,95,95,55,72,35,72,194,48.7,180,30,30,30,420,52.06380987,50.61273635,57.17766988,55.38914316,59.42657903,57.6063799,1.90539851,0,0,0,33,42,56.64221595,54.73681744,52.63157895,50,20,19,20
1,1,95,95,55,72,35,72,194,289,180,30,30,30,420,52.06380987,50.61273635,57.17766988,55.38914316,59.42657903,57.6063799,1.90539851,0,0,0,33,42,56.64221595,54.73681744,52.63157895,50,20,19,20
0,0,95,95,55,72,35,72,298,6.72,180,30,30,30,420,59.14599607,50.61273635,65.06641577,55.38914316,68.71070115,57.6063799,8.635963534,60.37716018,2.183676317,0,34,42,63.37278098,54.73681744,60.86956522,52.63157895,23,19,20
1,1,95,95,55,72,35,72,298,151.2,180,30,30,30,420,59.14599607,50.61273635,65.06641577,55.38914316,68.71070115,57.6063799,8.635963534,60.37716018,2.183676317,0,34,42,63.37278098,54.73681744,60.86956522,52.63157895,23,19,20
0,0,95,95,55,72,35,72,298,29.22,180,30,30,30,420,59.14599607,50.61273635,65.06641577,55.38914316,68.71070115,57.6063799,8.635963534,60.37716018,2.183676317,0,34,42,63.37278098,54.73681744,60.86956522,52.63157895,23,19,20
0,0,95,95,55,72,35,72,298,6.66,180,30,30,30,420,59.14599607,50.61273635,65.06641577,55.38914316,68.71070115,57.6063799,8.635963534,60.37716018,2.183676317,0,34,42,63.37278098,54.73681744,60.86956522,52.63157895,23,19,20
1,1,95,95,55,72,35,72,298,173.4,180,30,30,30,420,59.14599607,50.61273635,65.06641577,55.38914316,68.71070115,57.6063799,8.635963534,60.37716018,2.183676317,0,34,42,63.37278098,54.73681744,60.86956522,52.63157895,23,19,20
1,1,95,95,55,72,35,72,188,173.4,180,30,30,30,420,56.14828752,50.61273635,61.5589403,55.38914316,65.58075353,57.6063799,5.960418313,58.90359003,0,7.98410032,27,42,60.69723576,54.73681744,52.63157895,48,25,19,20
1,1,95,95,55,72,35,72,188,6.66,180,30,30,30,420,56.14828752,50.61273635,61.5589403,55.38914316,65.58075353,57.6063799,5.960418313,58.90359003,0,7.98410032,27,42,60.69723576,54.73681744,52.63157895,48,25,19,20
1,1,95,95,55,72,35,72,188,29.22,180,30,30,30,420,56.14828752,50.61273635,61.5589403,55.38914316,65.58075353,57.6063799,5.960418313,58.90359003,0,7.98410032,27,42,60.69723576,54.73681744,52.63157895,48,25,19,20
1,1,95,95,55,72,35,72,188,6.72,180,30,30,30,420,56.14828752,50.61273635,61.5589403,55.38914316,65.58075353,57.6063799,5.960418313,58.90359003,0,7.98410032,27,42,60.69723576,54.73681744,52.63157895,48,25,19,20
1,1,95,95,55,72,35,72,188,151.2,180,30,30,30,420,56.14828752,50.61273635,61.5589403,55.38914316,65.58075353,57.6063799,5.960418313,58.90359003,0,7.98410032,27,42,60.69723576,54.73681744,52.63157895,48,25,19,20
1,1,98,98,65,72,25,72,6000,2.5,30,10,20,360,600,54.15638798,54.21750096,54.91253052,55.23973358,57.83411724,57.89395535,0.521088746,38.89584377,0,15.48142435,37,44,54.24590516,53.72481642,64.70588235,57.89473684,19,17,1
1,1,98,98,65,72,25,72,6000,2.5,30,10,20,360,600,57.86170169,59.1345572,58.70980353,61.17322044,60.785256,64.04843537,2.837497706,55.10669169,0,27.21716124,37,39,59.83378476,56.99628705,70.58823529,56.52173913,23,17,1
1,1,98,98,61,72,25,72,9000,2.5,30,10,20,540,600,47.23384094,50.03536046,47.76532279,51.7395859,51.3074482,54.81930405,4.566128775,0,0,0,27,30,52.11230262,47.54617384,50,26.66666667,30,18,1
0,0,95,95,56,72,35,72,336,2255.6,60,30,30,30,420,54.28793346,50.61273635,60.38837487,55.38914316,64.67114814,57.6063799,3.846730292,41.14483089,0,0,41,42,58.58354773,54.73681744,75,52.63157895,19,16,20
1,1,95,95,55,72,35,72,112,2255.6,60,30,30,30,420,56.47483379,67.68721617,61.90196266,73.84621102,63.55364367,76.43587309,10.94997583,40.16325182,0,9.532667476,33,45,71.83521931,60.88524348,52.5,48.14814815,40,27,20
1,1,95,95,55,72,35,72,298,2255.6,60,30,30,30,420,59.14599607,70.48482759,65.06641577,77.00131708,68.71070115,80.24050916,11.02789133,60.37716018,5.797879238,6.807019119,34,45,74.4006723,63.37278098,61.11111111,60.86956522,36,23,20
1,1,95,95,55,72,35,72,188,2255.6,60,30,30,30,420,56.14828752,67.35662572,61.5589403,73.46207371,65.58075353,75.76792363,10.9729389,58.90359003,0,7.98410032,22,27,71.67017466,60.69723576,48,47.82608696,46,25,20
1,1,95,95,55,72,35,72,267,2255.6,60,30,30,30,420,54.0348351,70.92526652,59.79324056,77.50154207,62.89329502,80.88777295,16.6955763,36.58776363,0,6.463757351,40,44,74.96898656,58.27341026,66.66666667,58.97435897,39,18,20
0,0,95,95,55,72,35,72,371,2255.6,60,30,30,30,420,55.38847269,68.66794781,60.59968822,75.35607859,61.51095057,78.96194757,13.46815694,38.52955517,4.185563494,0,32,39,73.11910691,59.65094997,55,54.76190476,42,20,20
1,1,95,95,60,72,20,72,3300,50,300,30,30,120,300,68.83616118,79.13709092,73.6586104,84.69352268,76.3499621,86.31965046,9.138695346,54.85916155,12.7764363,47.37996575,36,38,81.12299001,71.98429466,65,43.33333333,60,60,1
1,1,95,95,58,72,20,72,1650,50,300,30,30,70,300,68.83616118,64.21295216,73.30670098,66.83853033,75.99100718,68.9827817,6.495331319,42.09997009,0,23.78401782,34,36,71.63580825,65.14047693,53.125,43.33333333,60,32,0.5
1,1,95,95,58,72,20,72,1650,50,300,30,30,70,300,68.83616118,67.8769842,73.30670098,71.18980663,75.99100718,73.97994697,2.611396049,58.60857092,8.487123311,23.78401782,34,36,71.63580825,69.0244122,57.14285714,43.33333333,60,35,0.5
1,1,95,95,58,72,20,72,1650,50,300,30,30,70,300,68.83616118,63.04452441,73.30670098,65.72761361,75.99100718,67.11125213,6.790793922,61.44463594,0,23.57833084,32,36,71.63580825,64.84501433,43.33333333,37.20930233,60,43,0.5
1,1,95,95,58,72,20,72,1650,50,300,30,30,70,300,68.83616118,64.69050274,73.30670098,67.1346749,75.99100718,68.92203507,6.473435294,42.09997009,0,23.57833084,36,36,71.63580825,65.16237296,58.62068966,43.33333333,60,29,0.5
1,1,95,95,58,72,20,72,1650,50,300,30,30,70,300,66.77103279,79.13709092,69.99121449,84.35042976,72.88892105,85.97286147,12.3843969,66.41636537,0,46.03016064,38,41,80.78674023,68.40234333,65,47.5,60,40,0.5
1,1,95,95,58,72,20,72,1650,50,300,30,30,70,300,64.66012035,79.13709092,67.44605903,84.35042976,69.27634345,85.97286147,14.49739995,54.85916155,3.1004277,46.03016064,38,39,80.78674023,66.28934028,65,41.46341463,60,41,0.5
1,1,95,95,58,72,20,72,1650,50,300,30,30,70,300,62.87822906,79.13709092,65.03717088,84.35042976,67.13756675,85.97286147,16.92421964,54.85916155,0,46.03016064,34,38,80.78674023,63.86252059,65,45.45454545,60,33,0.5
1,1,95,95,58,72,20,72,1650,50,300,30,30,70,300,63.44668933,79.13709092,66.22968113,84.35042976,68.45160165,85.97286147,15.90795415,54.85916155,8.081509058,46.03016064,29,38,80.78674023,64.87878609,65,45.94594595,60,37,0.5
1,1,95,95,58,72,20,72,1650,80,300,30,30,70,300,63.89300124,79.13709092,66.63772476,84.35042976,68.41316399,85.97286147,14.99586219,54.85916155,0,46.03016064,38,39,80.78674023,65.79087804,65,36.36363636,60,44,0.5
1,1,95,95,58,72,20,72,1650,80,300,30,30,70,300,68.83616118,63.84100998,73.30670098,66.29753202,75.99100718,68.44065175,6.733694162,42.09997009,0,23.57833084,36,39,71.63580825,64.90211409,48.48484848,43.33333333,60,33,0.5
1,1,98,98,68,72,25,72,1300,2.5,60,10,20,80,300,56.68887238,57.67627927,58.47196561,59.88009251,60.82794003,61.65476197,1.878643088,54.54155524,0,11.59625215,30,30,59.27976821,57.40112512,54.54545455,40,30,22,1
1,1,95,95,56,72,36,72,417,1000,120,30,30,30,420,50.61273635,56.57504616,50.84986814,58.53079215,52.98829913,61.10662028,7.640152043,0,0,0,31,42,57.85602708,50.21587504,52.63157895,42.85714286,28,19,0.8
1,1,95,95,56,72,36,72,417,1000,120,30,30,30,420,50.61273635,56.57504616,50.84986814,58.53079215,52.98829913,61.10662028,7.640152043,0,0,0,31,42,57.85602708,50.21587504,52.63157895,42.85714286,28,19,0.8
1,1,95,95,56,72,36,72,399,1000,120,30,30,30,420,50.61273635,57.37994768,50.84986814,59.02783483,52.98829913,61.57057523,7.399410322,62.77703684,0,0,31,42,57.61528536,50.21587504,59.09090909,52.63157895,22,19,0.8
1,1,95,95,56,72,36,72,399,1000,120,30,30,30,420,50.61273635,57.37994768,50.84986814,59.02783483,52.98829913,61.57057523,7.399410322,62.77703684,0,0,31,42,57.61528536,50.21587504,59.09090909,52.63157895,22,19,0.8
0,0,95,95,55,72,35,72,336,1200,60,30,30,30,420,55.15559321,66.58851691,61.20243361,72.77374508,65.1659623,75.26780106,11.21183907,36.8814628,8.288823883,8.868486761,31,37,70.92177375,59.70993468,66.66666667,50,42,18,20
0,0,95,95,55,72,35,72,371,1200,60,30,30,30,420,51.20795575,69.79245838,56.05434771,76.12541885,56.94865559,78.08379185,18.31155942,44.5470431,0,27.53005473,32,39,73.71891198,55.40735256,57.89473684,52.63157895,38,19,20
0,0,95,95,55,72,35,72,188,1200,60,30,30,30,420,56.14828752,67.35662572,61.5589403,73.46207371,65.58075353,75.76792363,10.9729389,58.90359003,0,7.98410032,22,27,71.67017466,60.69723576,48,47.82608696,46,25,20
1,1,95,95,55,72,35,72,112,1200,60,30,30,30,420,56.47483379,67.73298638,61.90196266,73.95940637,63.55364367,76.58806908,10.98875487,40.16325182,0,9.532667476,33,45,71.87399835,60.88524348,53.84615385,48.14814815,39,27,20
0,0,95,95,55,72,35,72,298,1200,60,30,30,30,420,59.14599607,70.48482759,65.06641577,77.00131708,68.71070115,80.24050916,11.02789133,60.37716018,5.797879238,6.807019119,34,45,74.4006723,63.37278098,61.11111111,60.86956522,36,23,20
1,0,95,95,55,72,35,72,184,1200,60,30,30,30,420,57.35263293,68.36205004,63.46729127,74.55056577,66.69594652,77.04555834,10.31673817,53.799775,0,16.03273035,34,38,72.48439228,62.1676541,56.52173913,52.38095238,42,23,20
0,0,95,95,55,72,35,72,188,1200,60,30,30,30,420,56.14828752,67.35662572,61.5589403,73.46207371,65.58075353,75.76792363,10.9729389,58.90359003,0,7.98410032,22,27,71.67017466,60.69723576,48,47.82608696,46,25,20
1,1,95,95,56,72,35,72,188,1200,60,30,30,30,420,56.14828752,67.35662572,61.5589403,73.46207371,65.58075353,75.76792363,10.9729389,58.90359003,0,7.98410032,22,27,71.67017466,60.69723576,48,47.82608696,46,25,20
0,0,95,95,56,72,35,72,557,1200,60,30,30,30,420,51.19581996,67.35662572,55.23890694,73.46207371,56.50822869,75.76792363,15.59419746,40.07492053,0,0,21,22,71.67017466,56.0759772,47.82608696,20,46,30,20
0,0,95,95,56,72,35,72,359,1200,60,30,30,30,420,49.06103169,67.35662572,53.4530857,73.46207371,55.41887824,75.76792363,17.97304435,40.07492053,0,0,22,30,71.67017466,53.6971303,47.82608696,34.7826087,46,23,20
0,0,95,95,55,72,35,72,227,1200,60,30,30,30,420,56.87758761,69.13932405,62.61433996,75.6964053,65.15820817,78.47590789,12.24424823,45.27745013,4.756212277,18.44942085,31,32,73.52161367,61.27736545,56.52173913,53.48837209,43,23,20
0,0,95,95,55,72,35,72,218,1200,60,30,30,30,420,57.11222155,67.40577147,62.57518913,73.21739959,64.9641865,75.99627574,10.27620407,0,0,0,30,32,71.5805518,61.30434773,54.16666667,44.89795918,49,24,20
1,1,95,95,55,72,35,72,370,1200,60,30,30,30,420,56.47483379,69.85137904,61.90196266,76.29183379,63.55364367,79.12269656,13.13915551,52.39635166,0,13.58054429,33,41,74.02439899,60.88524348,54.76190476,48.14814815,42,27,20
0,0,95,95,55,72,35,72,277,1000,60,30,30,30,420,56.87758761,65.0150309,62.61433996,70.89789012,65.15820817,73.38605089,8.204759732,44.75889348,0,0,31,32,69.48212518,61.27736545,56.52173913,44.18604651,43,23,20
0,0,95,95,60,72,35,72,277,1200,60,30,30,30,420,56.87758761,65.0150309,62.61433996,70.89789012,65.15820817,73.38605089,8.204759732,44.75889348,0,0,31,32,69.48212518,61.27736545,56.52173913,44.18604651,43,23,20
0,0,95,95,60,72,35,72,218,1200,60,30,30,30,420,57.11222155,66.90205351,62.57518913,72.62521119,64.9641865,75.28969816,9.78695724,0,0,0,30,32,71.09130497,61.30434773,54.16666667,43.1372549,51,24,20
1,0,95,95,60,72,35,72,370,1200,60,30,30,30,420,56.47483379,69.85137904,61.90196266,76.29183379,63.55364367,79.12269656,13.13915551,52.39635166,0,13.58054429,33,41,74.02439899,60.88524348,54.76190476,48.14814815,42,27,20
0,0,95,95,55,72,35,72,370,1000,60,30,30,30,420,56.47483379,69.85137904,61.90196266,76.29183379,63.55364367,79.12269656,13.13915551,52.39635166,0,13.58054429,33,41,74.02439899,60.88524348,54.76190476,48.14814815,42,27,20
0,0,95,95,55,72,35,72,298,1000,60,30,30,30,420,59.14599607,70.48482759,65.06641577,77.00131708,68.71070115,80.24050916,11.02789133,60.37716018,5.797879238,6.807019119,34,45,74.4006723,63.37278098,61.11111111,60.86956522,36,23,20
0,0,95,95,55,72,35,72,370,1000,60,30,30,30,420,56.47483379,69.85137904,61.90196266,76.29183379,63.55364367,79.12269656,13.13915551,52.39635166,0,13.58054429,33,41,74.02439899,60.88524348,54.76190476,48.14814815,42,27,20
0,0,95,95,55,72,35,72,515,1000,60,30,30,30,420,68.42173049,57.12545658,74.67543442,62.25271334,77.20484616,64.46247942,10.66618289,53.799775,0,16.03273035,30,38,72.53679807,61.87061518,53.65853659,34.28571429,41,35,20
0,0,95,95,55,72,35,72,218,1000,60,30,30,30,420,57.11222155,67.40577147,62.57518913,73.21739959,64.9641865,75.99627574,10.27620407,0,0,0,30,32,71.5805518,61.30434773,54.16666667,44.89795918,49,24,20
1,1,95,95,55,72,35,72,188,1000,60,30,30,30,420,56.14828752,67.35662572,61.5589403,73.46207371,65.58075353,75.76792363,10.9729389,58.90359003,0,7.98410032,22,27,71.67017466,60.69723576,48,47.82608696,46,25,20
1,0,95,95,60,72,36,72,502,1000,60,30,30,30,420,57.4434679,69.07500412,62.79499045,75.21717393,64.44755204,77.40855008,11.23951814,47.47270597,0,14.01420065,28,33,73.13854251,61.89902437,52.38095238,44.82758621,42,29,20
1,1,95,95,60,72,36,72,417,1000,60,30,30,30,420,56.57504616,70.24290262,61.80565948,76.53425589,64.45114631,79.61692033,13.0008679,53.11465899,0,31.2596041,31,31,74.11805421,61.11718631,57.89473684,42.85714286,38,28,20
1,0,95,95,60,72,36,72,427,1000,60,30,30,30,420,59.15954565,68.57221632,64.59640202,74.64642956,66.7831351,76.48891079,9.015925137,61.9915829,0.457763305,36.75508443,34,41,72.64299484,63.62706971,51.1627907,46.42857143,43,28,20
1,0,95,95,60,72,36,72,457,1000,60,30,30,30,420,54.40990262,67.43455607,59.41887413,73.37005097,60.78001007,75.89838746,12.96196322,45.32199239,11.63012373,32.05347905,30,31,71.73833726,58.77637404,45.83333333,44.89795918,49,24,20
1,1,98,98,64,72,35,72,1128,0.5,30,5,20,45,120,52.31655788,51.07903057,53.12080261,51.65015998,55.57512426,54.189169,1.552963147,47.54594161,0,0,39,47,52.56145643,51.00849328,52.63157895,50,20,19,1
1,1,98,98,64,72,35,72,1128,0.5,30,5,20,45,120,52.29800106,50.28622452,53.04486126,50.6469268,54.8560718,52.59383212,2.554387167,47.54594161,0,15.06183274,38,41,52.47381526,49.91942809,55.55555556,50,20,18,1
1,1,98,98,64,72,35,72,1128,0.5,30,5,20,45,120,52.29800106,51.07903057,53.04486126,51.65015998,54.8560718,54.189169,1.465321983,47.54594161,0,15.06183274,39,41,52.47381526,51.00849328,52.63157895,50,20,19,1
1,1,98,98,64,72,35,72,1128,0.5,30,5,20,45,120,50.83418308,51.07903057,51.54916487,51.65015998,53.31904177,54.189169,0.385151321,47.54594161,0,0,38,39,51.3936446,51.00849328,52.63157895,42.85714286,21,19,1
1,1,98,98,64,72,35,72,1128,0.5,30,5,20,45,120,52.31655788,51.07903057,53.12080261,51.65015998,55.57512426,54.189169,1.552963147,47.54594161,0,0,39,47,52.56145643,51.00849328,52.63157895,50,20,19,1
1,1,98,98,64,72,35,72,1128,0.5,30,5,20,45,120,52.31655788,51.07903057,53.12080261,51.65015998,55.57512426,54.189169,1.552963147,47.54594161,0,0,39,47,52.56145643,51.00849328,52.63157895,50,20,19,1
1,1,98,98,65,72,35,72,473,0.5,30,5,20,20,120,52.62699824,51.7013707,53.63981143,52.64186185,55.558113,53.8104222,0.973959016,0,0,1.178572034,33,35,53.12194605,52.14798704,50,47.61904762,21,20,1
1,1,98,98,63,72,35,72,473,0.5,30,5,20,20,120,51.12619987,49.54041878,52.19512721,50.10613579,53.38685934,51.32964757,2.257465415,0,0,0,33,33,51.7280147,49.47054929,52.63157895,47.61904762,21,19,1
1,1,98,98,63,72,35,72,473,0.5,30,5,20,20,120,52.62699824,49.54041878,53.63981143,50.10613579,55.558113,51.32964757,3.651396764,0,0,1.178572034,33,35,53.12194605,49.47054929,52.63157895,50,20,19,1
1,1,98,98,65,72,35,72,473,0.5,30,5,20,20,120,52.62699824,50.24944646,53.63981143,50.83054012,55.558113,53.55917893,2.964449462,0,0,1.178572034,35,40,53.12194605,50.15749659,55.55555556,50,20,18,1
1,1,98,98,65,72,35,72,473,0.5,30,5,20,20,120,52.62699824,51.7013707,53.63981143,52.64186185,55.558113,53.8104222,0.973959016,0,0,1.178572034,33,35,53.12194605,52.14798704,50,47.61904762,21,20,1
1,1,98,98,65,72,35,72,473,0.5,30,5,20,20,120,52.62699824,51.7013707,53.63981143,52.64186185,55.558113,53.8104222,0.973959016,0,0,1.178572034,33,35,53.12194605,52.14798704,50,47.61904762,21,20,1
1,1,98,98,72,72,35,72,882,0.5,30,5,20,35,120,57.05665654,59.38855394,57.92923776,61.77560642,61.47059156,64.87385837,4.079307234,78.56057323,0,15.06862177,40,45,60.31098077,56.23167354,70.58823529,56,25,17,1
1,1,98,98,72,72,35,72,882,0.5,30,5,20,35,120,57.05665654,58.75945806,57.92923776,60.91468372,61.47059156,64.17091598,3.442495931,78.56057323,0,15.09997138,40,45,59.67416947,56.23167354,70.58823529,54.16666667,24,17,1
1,1,98,98,72,72,35,72,882,0.5,30,5,20,35,120,57.05665654,58.56441897,57.92923776,60.61702267,61.47059156,64.15207388,2.970721767,78.56057323,0,26.41439632,34,45,59.2023953,56.23167354,70.58823529,59.09090909,22,17,1
1,1,98,98,72,72,35,72,882,0.5,30,5,20,35,120,57.05665654,58.56441897,57.92923776,60.61702267,61.47059156,64.15207388,2.970721767,78.56057323,0,26.41439632,34,45,59.2023953,56.23167354,70.58823529,59.09090909,22,17,1
1,1,98,98,72,72,35,72,882,0.5,30,5,20,35,120,57.05665654,59.11839326,57.92923776,61.51164033,61.47059156,65.30144159,3.733274253,78.56057323,0,24.61311412,40,45,59.96494779,56.23167354,70.58823529,58.33333333,24,17,1
1,1,98,98,72,72,35,72,882,0.5,30,5,20,35,120,57.05665654,59.38855394,57.92923776,61.77560642,61.47059156,64.87385837,4.079307234,78.56057323,0,15.06862177,40,45,60.31098077,56.23167354,70.58823529,56,25,17,1
1,1,98,98,65,72,35,72,477,0.5,30,5,20,20,120,51.79876041,52.42095924,52.50593656,53.59550022,54.44823963,54.76599807,1.283868584,44.05322378,0,8.916000237,33,34,53.17517749,51.89130891,52.63157895,45.45454545,22,19,1
